,masterid,SiteYear,MeanSurvival,CtrlAdjSurvival,csci,ASCI.hybrid,PyrethroidSum,huc,smcshed,smc_lu,latitude,longitude,probabilistic
5359,SMC02804,SMC02804_2011,NA,NA,0.6972046,0.56939628,NA,412,Los Angeles,Urban,34.14534,-118.40866,TRUE
5360,SMC02884,SMC02884_2010,NA,NA,0.58053888,0.27163599,NA,408,Calleguas,Agricultural,34.21749,-118.98533,TRUE
5361,SMC02884,SMC02884_2014,NA,NA,0.6446707,0.34914137,NA,408,Calleguas,Agricultural,34.21749,-118.98533,TRUE
5362,SMC02905,SMC02905_2013,NA,NA,0.4370028,0.38060815,NA,903,Northern San Diego,Urban,33.24093,-117.3287,TRUE
5363,SMC02933,SMC02933_2010,NA,NA,0.74665557,0.61393271,NA,903,Northern San Diego,Agricultural,33.31956,-117.16562,TRUE
5364,SMC02936,SMC02936_2013,NA,NA,0.45360902,0.74729139,NA,412,Los Angeles,SMC_out,34.1859,-118.6421,TRUE
5365,SMC02972,SMC02972_2012,NA,NA,1.06715785,1.02746529,NA,405,San Gabriel,SMC_out,34.24957,-118.0755,TRUE
5366,SMC02976,SMC02976_2010,NA,NA,NA,1.02309574,NA,405,San Gabriel,Open,34.2579,-117.75661,TRUE
5367,SMC02976,SMC02976_2014,NA,NA,0.99845663,1.19816417,NA,405,San Gabriel,Open,34.2579,-117.75661,TRUE
5368,SMC02976,SMC02976_2018,NA,NA,1.06858843,1.10709182,NA,405,San Gabriel,Open,34.2579,-117.75661,TRUE
5369,SMC02984,SMC02984_2010,NA,NA,0.54349689,0.52136227,NA,408,Calleguas,Urban,34.26528,-118.75053,TRUE
5370,SMC02988,SMC02988_2014,NA,NA,0.63998445,0.76998094,NA,412,Los Angeles,Urban,34.16168,-117.99022,TRUE
5371,SMC02996,SMC02996_2014,NA,NA,0.49100099,0.56156601,NA,412,Los Angeles,Urban,34.22108,-118.42296,TRUE
5372,SMC03011,SMC03011_2013,NA,NA,0.64250594,0.73717851,NA,901,San Juan,Urban,33.6145,-117.6955,TRUE
5373,SMC03110,SMC03110_2011,NA,NA,0.68713741,0.65515868,NA,907,Mission Bay and San Diego River,Urban,32.81105,-117.07335,TRUE
5374,SMC03216,SMC03216_2011,NA,NA,0.96599712,1.02205851,NA,405,San Gabriel,Open,34.28092,-117.84093,TRUE
5375,SMC03216,SMC03216_2019,NA,NA,NA,0.79337363,NA,405,San Gabriel,Open,34.28092,-117.84093,TRUE
5376,SMC03222,SMC03222_2012,NA,NA,0.59155701,0.86468239,NA,905,Central San Diego,Urban,33.02209,-117.06725,TRUE
5377,SMC03268,SMC03268_2009,NA,NA,0.69863069,0.65377515,NA,408,Calleguas,Agricultural,34.16255,-119.06301,TRUE
5378,SMC03268,SMC03268_2014,NA,NA,0.61611238,0.39286193,NA,408,Calleguas,Agricultural,34.16255,-119.06301,TRUE
5379,SMC03280,SMC03280_2011,NA,NA,0.92244845,1.07194827,NA,405,San Gabriel,Open,34.25685,-117.85652,TRUE
5380,SMC03280,SMC03280_2019,NA,NA,NA,1.01448125,NA,405,San Gabriel,Open,34.25685,-117.85652,TRUE
5381,SMC03304,SMC03304_2011,NA,NA,0.59191749,0.70679204,NA,408,Calleguas,Urban,34.28829,-118.72312,TRUE
5382,SMC03390,SMC03390_2008,NA,NA,0.26792664,NA,NA,405,San Gabriel,Urban,33.82267,-118.09186,TRUE
5383,SMC03390,SMC03390_2017,NA,NA,NA,0.80986025,NA,405,San Gabriel,Urban,33.82267,-118.09186,TRUE
5384,SMC03401,SMC03401_2013,NA,NA,0.99930635,0.73440893,NA,902,Northern San Diego,Agricultural,33.45042,-117.31169,TRUE
5385,SMC03438,SMC03438_2012,NA,NA,0.82517432,0.61622552,NA,801,Lower Santa Ana,Open,33.93708,-117.79252,TRUE
5386,SMC03452,SMC03452_2012,NA,NA,1.05641287,0.87462354,NA,405,San Gabriel,SMC_out,34.30354,-117.8323,TRUE
5387,SMC03452,SMC03452_2019,NA,NA,NA,1.12701375,NA,405,San Gabriel,SMC_out,34.30354,-117.8323,TRUE
5388,SMC03510,SMC03510_2011,NA,NA,0.80873317,0.44139473,NA,911,Southern San Diego,Open,32.56363,-116.78734,TRUE
5389,SMC03510,SMC03510_2014,NA,NA,NA,0.43417467,NA,911,Southern San Diego,Open,32.56363,-116.78734,TRUE
5390,SMC03523,SMC03523_2013,NA,NA,0.51841303,0.60932527,NA,901,San Juan,Urban,33.58478,-117.66437,TRUE
5391,SMC03646,SMC03646_2013,NA,NA,0.59454356,NA,NA,412,Los Angeles,Urban,33.9784,-118.1691,TRUE
5392,SMC03737,SMC03737_2012,NA,NA,0.50858081,0.84867151,NA,904,Central San Diego,Urban,33.11968,-117.09259,TRUE
5393,SMC03929,SMC03929_2012,NA,NA,0.80880484,0.38334527,NA,904,Central San Diego,Urban,33.17865,-117.30453,TRUE
5394,SMC03944,SMC03944_2010,NA,NA,0.42538242,NA,NA,404,Santa Monica Bay,Urban,34.14255,-118.75224,TRUE
5395,SMC03944,SMC03944_2010,NA,NA,0.42538242,NA,NA,404,Santa Monica Bay,Urban,34.14271,-118.75016,TRUE
5396,SMC03944,SMC03944_2015,NA,NA,0.47875334,NA,NA,404,Santa Monica Bay,Urban,34.14255,-118.75224,TRUE
5397,SMC03944,SMC03944_2015,NA,NA,0.47875334,NA,NA,404,Santa Monica Bay,Urban,34.14271,-118.75016,TRUE
5398,SMC03944,SMC03944_2016,NA,NA,0.3213513,NA,NA,404,Santa Monica Bay,Urban,34.14255,-118.75224,TRUE
5399,SMC03944,SMC03944_2016,NA,NA,0.3213513,NA,NA,404,Santa Monica Bay,Urban,34.14271,-118.75016,TRUE
5400,SMC03984,SMC03984_2012,NA,NA,0.72810586,0.83239709,NA,405,San Gabriel,Open,34.24613,-117.90186,TRUE
5401,SMC03984,SMC03984_2012,NA,NA,0.72810586,0.83239709,NA,405,San Gabriel,Open,34.24613,-117.90186,TRUE
5402,SMC03984,SMC03984_2017,NA,NA,NA,0.94089404,NA,405,San Gabriel,Open,34.24613,-117.90186,TRUE
5403,SMC03984,SMC03984_2017,NA,NA,NA,0.94089404,NA,405,San Gabriel,Open,34.24613,-117.90186,TRUE
5404,SMC03984,SMC03984_2018,NA,NA,1.07245343,0.85445816,NA,405,San Gabriel,Open,34.24613,-117.90186,TRUE
5405,SMC03984,SMC03984_2018,NA,NA,1.07245343,0.85445816,NA,405,San Gabriel,Open,34.24613,-117.90186,TRUE
5406,SMC03984,SMC03984_2019,NA,NA,NA,0.85386633,NA,405,San Gabriel,Open,34.24613,-117.90186,TRUE
5407,SMC03984,SMC03984_2019,NA,NA,NA,0.85386633,NA,405,San Gabriel,Open,34.24613,-117.90186,TRUE
5408,SMC03988,SMC03988_2011,NA,NA,0.92529398,0.52267494,NA,408,Calleguas,Open,34.21322,-118.89766,TRUE
5409,SMC04000,SMC04000_2012,NA,NA,1.03593073,1.19294678,NA,405,San Gabriel,Open,34.23282,-117.74777,TRUE
5410,SMC04008,SMC04008_2012,NA,NA,0.8815387,0.67771724,NA,408,Calleguas,Urban,34.28342,-118.80803,TRUE
5411,SMC04047,SMC04047_2009,NA,NA,0.64585362,1.16030741,NA,402,Ventura,Agricultural,34.45832,-119.29171,TRUE
5412,SMC04054,SMC04054_2009,NA,NA,0.66383627,0.58871236,NA,907,Mission Bay and San Diego River,Urban,32.83697,-117.01874,TRUE
5413,SMC04121,SMC04121_2012,NA,NA,0.58357835,0.53310841,NA,904,Central San Diego,Urban,33.18466,-117.19833,TRUE
5414,SMC04132,SMC04132_2012,NA,NA,0.65471918,0.66127829,NA,408,Calleguas,Urban,34.21472,-118.88416,TRUE
5415,SMC04134,SMC04134_2011,NA,NA,0.77008443,0.75410689,NA,907,Mission Bay and San Diego River,Open,32.82874,-117.05243,TRUE
5416,SMC04175,SMC04175_2009,NA,NA,0.88745888,0.79351113,NA,402,Ventura,Urban,34.40835,-119.27642,TRUE
5417,SMC04239,SMC04239_2009,NA,NA,0.87148934,0.89361293,NA,402,Ventura,Urban,34.3608,-119.31114,TRUE
5418,SMC04264,SMC04264_2010,NA,NA,0.5445159,NA,NA,404,Santa Monica Bay,Urban,34.13,-118.7548,TRUE
5419,SMC04294,SMC04294_2013,NA,NA,0.85521151,0.64529436,NA,906,Central San Diego,Urban,32.93776,-117.14172,TRUE
5420,SMC04308,SMC04308_2009,NA,NA,0.79248949,0.53260584,NA,408,Calleguas,Open,34.19349,-118.9083,TRUE
5421,SMC04383,SMC04383_2010,NA,NA,0.96106863,1.01908935,NA,402,Ventura,Open,34.50224,-119.35602,TRUE
5422,SMC04383,SMC04383_2014,NA,NA,0.80216245,0.896686,NA,402,Ventura,Open,34.50224,-119.35602,TRUE
5423,SMC04399,SMC04399_2009,NA,NA,0.76270463,0.66534727,NA,402,Ventura,Urban,34.30796,-119.30062,TRUE
5424,SMC04426,SMC04426_2011,NA,NA,0.83544561,0.85591086,NA,907,Mission Bay and San Diego River,Open,33.00696,-116.66995,TRUE
5425,SMC04441,SMC04441_2013,NA,NA,0.51835081,0.64237192,NA,904,Central San Diego,Urban,33.17444,-117.27688,TRUE
5426,SMC04524,SMC04524_2013,NA,NA,1.17507527,0.92328157,NA,405,San Gabriel,Open,34.24761,-118.03367,TRUE
5427,SMC04524,SMC04524_2017,NA,NA,NA,0.79809876,NA,405,San Gabriel,Open,34.24761,-118.03367,TRUE
5428,SMC04532,SMC04532_2012,NA,NA,0.6794878,0.69161667,NA,412,Los Angeles,Urban,34.15595,-118.28771,TRUE
5429,SMC04600,SMC04600_2010,NA,NA,0.82458295,NA,NA,403,Santa Clara,Agricultural,34.39728,-118.7105,TRUE
5430,SMC04600,SMC04600_2010,NA,NA,0.82458295,NA,NA,403,Santa Clara,Agricultural,34.39728,-118.7105,TRUE
5431,SMC04600,SMC04600_2014,NA,NA,0.85645952,0.44319858,NA,403,Santa Clara,Agricultural,34.39728,-118.7105,TRUE
5432,SMC04600,SMC04600_2014,NA,NA,0.85645952,0.44319858,NA,403,Santa Clara,Agricultural,34.39728,-118.7105,TRUE
5433,SMC04661,SMC04661_2011,NA,NA,0.95899629,0.69655399,NA,902,Northern San Diego,Open,33.40606,-117.22499,TRUE
5434,SMC04661,SMC04661_2014,NA,NA,0.94156856,0.81935187,NA,902,Northern San Diego,Open,33.40606,-117.22499,TRUE
5435,SMC04670,SMC04670_2008,NA,NA,0.27394208,NA,NA,405,San Gabriel,Urban,33.86506,-118.10456,TRUE
5436,SMC04670,SMC04670_2017,NA,NA,NA,0.62526188,NA,405,San Gabriel,Urban,33.86506,-118.10456,TRUE
5437,SMC04682,SMC04682_2011,NA,NA,1.15240447,0.9332872,NA,907,Mission Bay and San Diego River,Open,32.97115,-116.64814,TRUE
5438,SMC04748,SMC04748_2009,NA,NA,0.6659112,NA,NA,403,Santa Clara,Agricultural,34.41314,-118.65879,TRUE
5439,SMC04749,SMC04749_2009,NA,NA,0.61364804,0.64743405,NA,802,San Jacinto,Agricultural,33.85826,-117.21321,TRUE
5440,SMC04750,SMC04750_2011,NA,NA,1.00507852,NA,NA,404,Santa Monica Bay,Open,34.041,-118.58149,TRUE
5441,SMC04756,SMC04756_1998,NA,NA,0.61337386,NA,NA,408,Calleguas,Agricultural,34.27092,-118.9269,TRUE
5443,SMC04756,SMC04756_2010,NA,NA,0.55625814,0.30136835,NA,408,Calleguas,Agricultural,34.27092,-118.9269,TRUE
5445,SMC04756,SMC04756_2014,NA,NA,0.65381825,0.43274505,NA,408,Calleguas,Agricultural,34.27092,-118.9269,TRUE
5447,SMC04795,SMC04795_2011,NA,NA,0.97108365,0.79643663,NA,402,Ventura,Open,34.47989,-119.17067,TRUE
5448,SMC04806,SMC04806_2013,NA,NA,0.76741067,0.9351157,NA,906,Central San Diego,Urban,32.89036,-117.19358,TRUE
5449,SMC04880,SMC04880_2012,NA,NA,0.99169765,1.03703898,NA,412,Los Angeles,Open,34.30884,-118.09829,TRUE
5450,SMC04932,SMC04932_2010,NA,NA,0.41072132,0.40328762,NA,408,Calleguas,Agricultural,34.20139,-119.00115,TRUE
5451,SMC04934,SMC04934_2013,NA,NA,0.75741634,0.47839651,NA,905,Central San Diego,Urban,33.03312,-117.1627,TRUE
5452,SMC04956,SMC04956_2011,NA,NA,0.82107137,NA,NA,403,Santa Clara,Agricultural,34.42708,-118.57409,TRUE
5453,SMC04972,SMC04972_2013,NA,NA,1.0736196,0.73743297,NA,405,San Gabriel,Open,34.24051,-117.93466,TRUE
5454,SMC05017,SMC05017_2013,NA,NA,0.49656625,NA,NA,904,Central San Diego,Urban,33.1127,-117.10777,TRUE
5455,SMC05020,SMC05020_2013,NA,NA,0.91952159,0.83895716,NA,412,Los Angeles,Open,34.23202,-118.17657,TRUE
5456,SMC05107,SMC05107_2013,NA,NA,NA,0.80809247,NA,801,Upper Santa Ana,SMC_out,34.08229,-116.88842,TRUE
5457,SMC05109,SMC05109_1998,NA,NA,0.6973257,NA,NA,902,Northern San Diego,Urban,33.4745,-117.13858,TRUE
5459,SMC05109,SMC05109_1999,NA,NA,0.87406935,NA,NA,902,Northern San Diego,Urban,33.4745,-117.13858,TRUE
5461,SMC05109,SMC05109_2000,NA,NA,0.942963,NA,NA,902,Northern San Diego,Urban,33.4745,-117.13858,TRUE
5463,SMC05109,SMC05109_2009,NA,NA,0.78062943,0.66841441,NA,902,Northern San Diego,Urban,33.4745,-117.13858,TRUE
5465,SMC05109,SMC05109_2014,NA,NA,0.62101373,0.62708811,NA,902,Northern San Diego,Urban,33.4745,-117.13858,TRUE
5467,SMC05146,SMC05146_2012,NA,NA,0.99201693,0.81628058,NA,909,Southern San Diego,Open,32.84526,-116.61346,TRUE
5468,SMC05165,SMC05165_2011,NA,NA,0.86292777,0.73522726,NA,902,Northern San Diego,Urban,33.58183,-117.25571,TRUE
5469,SMC05199,SMC05199_2011,NA,NA,1.00730755,0.81413523,NA,402,Ventura,Urban,34.40412,-119.28071,TRUE
5470,SMC05199,SMC05199_2011,NA,NA,1.00730755,0.81413523,NA,402,Ventura,Urban,34.40412,-119.28071,TRUE
5471,SMC05230,SMC05230_2012,NA,NA,0.68677844,0.34172097,NA,801,Lower Santa Ana,Urban,33.87308,-117.75077,TRUE
5472,SMC05243,SMC05243_2010,NA,NA,NA,0.73564464,NA,403,Santa Clara,SMC_out,34.5925,-119.25122,TRUE
5473,SMC05296,SMC05296_2012,NA,NA,1.0031734,1.0142688,NA,403,Santa Clara,Open,34.55457,-118.77525,TRUE
5474,SMC05332,SMC05332_2012,NA,NA,0.69603059,0.59551879,NA,408,Calleguas,Urban,34.18682,-118.90741,TRUE
5475,SMC05379,SMC05379_2012,NA,NA,0.3551135,0.60182201,NA,801,Lower Santa Ana,Urban,33.72777,-117.77913,TRUE
5476,SMC05402,SMC05402_2011,NA,NA,0.92962258,0.75310047,NA,911,Southern San Diego,Open,32.80468,-116.57311,TRUE
5477,SMC05407,SMC05407_2011,NA,NA,1.05726919,0.97370257,NA,402,Ventura,Open,34.50124,-119.35043,TRUE
5478,SMC05423,SMC05423_2010,NA,NA,0.75116919,0.78361299,NA,402,Ventura,Urban,34.28649,-119.30791,TRUE
5479,SMC05524,SMC05524_2011,NA,NA,0.64353069,0.30239277,NA,408,Calleguas,Agricultural,34.27032,-118.91723,TRUE
5480,SMC05567,SMC05567_2013,NA,NA,0.9700716,0.49823589,NA,403,Santa Clara,Agricultural,34.31976,-119.08872,TRUE
5481,SMC05640,SMC05640_2013,NA,NA,0.85715799,0.73641886,NA,412,Los Angeles,Open,34.28233,-118.22203,TRUE
5482,SMC05694,SMC05694_2014,NA,NA,0.39569646,0.55270192,NA,412,Los Angeles,Urban,33.87163,-118.19135,TRUE
5483,SMC05702,SMC05702_2010,NA,NA,0.52626722,0.80990881,NA,906,Mission Bay and San Diego River,Urban,32.83209,-117.22954,TRUE
5484,SMC05759,SMC05759_2010,NA,NA,0.79583754,0.59216886,NA,403,Santa Clara,Agricultural,34.35232,-119.03474,TRUE
5485,SMC05759,SMC05759_2014,NA,NA,0.83825244,0.4109574,NA,403,Santa Clara,Agricultural,34.35232,-119.03474,TRUE
5486,SMC05764,SMC05764_2012,NA,NA,0.34656351,0.56345452,NA,408,Calleguas,Agricultural,34.23123,-119.11091,TRUE
5487,SMC05848,SMC05848_2013,NA,NA,0.86321979,0.90679224,NA,412,Los Angeles,Open,34.31904,-118.31855,TRUE
5488,SMC05902,SMC05902_2011,NA,NA,0.54564553,NA,NA,404,Santa Monica Bay,Urban,34.03432,-118.51218,TRUE
5489,SMC05956,SMC05956_2012,NA,NA,0.69324824,0.63222917,NA,408,Calleguas,Urban,34.22875,-118.97109,TRUE
5490,SMC05968,SMC05968_2013,NA,NA,0.90589985,1.02468257,NA,405,San Gabriel,Open,34.23489,-117.80554,TRUE
5491,SMC06019,SMC06019_2010,NA,NA,0.4840763,0.85699553,NA,801,Lower Santa Ana,Urban,33.68262,-117.81236,TRUE
5492,SMC06036,SMC06036_2012,NA,NA,0.7891202,0.51247012,NA,408,Calleguas,Open,34.23092,-118.9349,TRUE
5493,SMC06044,SMC06044_2013,NA,NA,1.07833605,0.7003952,NA,412,Los Angeles,Open,34.21452,-118.17413,TRUE
5494,SMC06079,SMC06079_2013,NA,NA,0.90650611,0.76660651,NA,403,Santa Clara,Open,34.41108,-119.08213,TRUE
5495,SMC06188,SMC06188_2014,NA,NA,1.06658514,0.66438008,NA,412,Los Angeles,Open,34.28315,-118.19731,TRUE
5496,SMC06216,SMC06216_2009,NA,NA,0.83914552,0.95895676,NA,412,Los Angeles,Agricultural,34.27407,-118.31518,TRUE
5497,SMC06216,SMC06216_2014,NA,NA,0.88288755,0.77652325,NA,412,Los Angeles,Agricultural,34.27407,-118.31518,TRUE
5498,SMC06252,SMC06252_2014,NA,NA,0.76474622,0.87002724,NA,412,Los Angeles,Open,34.19437,-118.01792,TRUE
5499,SMC06288,SMC06288_2013,NA,NA,0.98120523,1.01914212,NA,405,San Gabriel,Open,34.26678,-117.84409,TRUE
5500,SMC06298,SMC06298_2012,NA,NA,1.01607207,0.82834007,NA,909,Southern San Diego,Open,32.91213,-116.57126,TRUE
5501,SMC06302,SMC06302_2012,NA,NA,0.58432304,0.49337395,NA,801,Lower Santa Ana,Urban,33.86699,-117.85366,TRUE
5502,SMC06356,SMC06356_2013,NA,NA,0.83602564,0.57821724,NA,408,Calleguas,Open,34.20156,-118.91158,TRUE
5503,SMC06458,SMC06458_2010,NA,NA,0.53874074,0.98081625,NA,909,Southern San Diego,Urban,32.66901,-117.01724,TRUE
5504,SMC06467,SMC06467_2010,NA,NA,0.8500512,0.80159336,NA,801,Lower Santa Ana,Agricultural,33.79118,-117.71782,TRUE
5505,SMC06496,SMC06496_2014,NA,NA,0.59232318,0.77833656,NA,405,San Gabriel,Open,34.16554,-117.8911,TRUE
5506,SMC06612,SMC06612_2013,NA,NA,0.56012033,0.56731297,NA,408,Calleguas,Urban,34.28609,-118.85451,TRUE
5507,SMC06653,SMC06653_2010,NA,NA,NA,0.34381954,NA,801,Middle Santa Ana,Urban,33.96371,-117.46267,TRUE
5508,SMC06714,SMC06714_2010,NA,NA,0.64850842,1.06479373,NA,909,Southern San Diego,Urban,32.67579,-117.00604,TRUE
5509,SMC06740,SMC06740_2013,NA,NA,0.56092371,0.78667988,NA,408,Calleguas,Urban,34.1807,-118.87436,TRUE
5510,SMC06794,SMC06794_2012,NA,NA,0.95433022,0.83701565,NA,909,Southern San Diego,Open,32.83039,-116.64687,TRUE
5511,SMC06863,SMC06863_2011,NA,NA,1.01788844,1.02160646,NA,402,Ventura,Open,34.49417,-119.30534,TRUE
5512,SMC06904,SMC06904_2014,NA,NA,0.7219673,0.70656039,NA,403,Santa Clara,Agricultural,34.41963,-118.78769,TRUE
5513,SMC06918,SMC06918_2012,NA,NA,0.62178753,0.68432862,NA,906,Mission Bay and San Diego River,Urban,32.78184,-117.184,TRUE
5514,SMC06926,SMC06926_2009,NA,NA,0.74219954,NA,NA,404,Santa Monica Bay,Open,34.04799,-118.51137,TRUE
5515,SMC07085,SMC07085_2011,NA,NA,0.46282327,0.61078484,NA,801,Middle Santa Ana,Urban,33.88382,-117.51705,TRUE
5516,SMC07126,SMC07126_2012,NA,NA,0.41761266,0.57636451,NA,907,Mission Bay and San Diego River,Urban,32.84359,-117.03457,TRUE
5517,SMC07128,SMC07128_2014,NA,NA,0.98684301,0.76366982,NA,412,Los Angeles,Open,34.34428,-118.36042,TRUE
5518,SMC07828,SMC07828_2013,NA,NA,0.40449073,0.69279891,NA,408,Calleguas,Urban,34.27558,-118.89446,TRUE
5519,SMC08094,SMC08094_2012,NA,NA,0.49256677,0.38171923,NA,801,Lower Santa Ana,Urban,33.81951,-117.8536,TRUE
5520,SMC08150,SMC08150_2010,NA,NA,0.72702933,0.69455811,NA,907,Mission Bay and San Diego River,Urban,32.83731,-117.01975,TRUE
5521,SMC08150,SMC08150_2014,NA,NA,0.7510035,0.72102644,NA,907,Mission Bay and San Diego River,Urban,32.83731,-117.01975,TRUE
5522,SMC08157,SMC08157_2011,NA,NA,0.6128873,0.95606216,NA,902,Northern San Diego,Open,33.53913,-117.26484,TRUE
5523,SMC08335,SMC08335_2010,NA,NA,0.8576797,0.74644537,NA,402,Ventura,Urban,34.34583,-119.29948,TRUE
5524,SMC08335,SMC08335_2014,NA,NA,NA,0.7515725,NA,402,Ventura,Urban,34.34583,-119.29948,TRUE
5525,SMC08335,SMC08335_2015,NA,NA,NA,0.85446584,NA,402,Ventura,Urban,34.34583,-119.29948,TRUE
5526,SMC08414,SMC08414_2012,NA,NA,0.4614872,0.49979939,NA,801,Lower Santa Ana,Urban,33.79629,-117.81995,TRUE
5527,SMC08426,SMC08426_2010,NA,NA,0.56007342,0.62252792,NA,909,Southern San Diego,Urban,32.65071,-117.05482,TRUE
5528,SMC08540,SMC08540_2011,NA,NA,0.68863323,NA,NA,403,Santa Clara,Urban,34.44828,-118.61769,TRUE
5529,SMC08655,SMC08655_2012,NA,NA,1.10368672,0.94026202,NA,402,Ventura,Open,34.50823,-119.28406,TRUE
5530,SMC08660,SMC08660_2013,NA,NA,0.58154468,0.41386683,NA,408,Calleguas,Urban,34.28495,-118.86938,TRUE
5531,SMC08766,SMC08766_2009,NA,NA,0.35464452,NA,NA,405,San Gabriel,Urban,33.90192,-118.10859,TRUE
5532,SMC08766,SMC08766_2018,NA,NA,0.3162225,0.53835527,NA,405,San Gabriel,Urban,33.90192,-118.10859,TRUE
5533,SMC08845,SMC08845_2009,NA,NA,0.50059022,0.85697538,NA,802,San Jacinto,Urban,33.87309,-117.21355,TRUE
5534,SMC08845,SMC08845_2014,NA,NA,0.40747074,NA,NA,802,San Jacinto,Urban,33.87309,-117.21355,TRUE
5535,SMC09091,SMC09091_2013,NA,NA,0.41794006,0.61274,0.0078,801,Lower Santa Ana,Urban,33.71335,-117.79574,TRUE
5536,SMC09118,SMC09118_2013,NA,NA,0.38669408,0.64714637,0.0041,801,Lower Santa Ana,Urban,33.80876,-117.86259,TRUE
5537,SMC09162,SMC09162_2011,NA,NA,0.98939451,0.69255421,NA,909,Southern San Diego,Urban,32.84087,-116.70988,TRUE
5538,SMC09174,SMC09174_2012,NA,NA,0.56613706,0.61583739,NA,907,Mission Bay and San Diego River,Urban,32.83971,-117.002,TRUE
5539,SMC09286,SMC09286_2010,NA,NA,0.58320196,0.91313667,NA,907,Mission Bay and San Diego River,Urban,32.78194,-117.11419,TRUE
5540,SMC09325,SMC09325_2012,NA,NA,0.77159064,0.63702911,NA,902,Northern San Diego,Agricultural,33.56252,-117.12886,TRUE
5541,SMC09534,SMC09534_2009,NA,NA,0.3816389,NA,NA,405,San Gabriel,Urban,33.83832,-118.09487,TRUE
5542,SMC09534,SMC09534_2018,NA,NA,0.4232468,0.51690046,NA,405,San Gabriel,Urban,33.83832,-118.09487,TRUE
5543,SMC09564,SMC09564_2005,NA,NA,0.52882396,NA,NA,403,Santa Clara,Urban,34.4322,-118.59397,TRUE
5545,SMC09564,SMC09564_2010,NA,NA,0.59938798,NA,NA,403,Santa Clara,Urban,34.4322,-118.59397,TRUE
5547,SMC10189,SMC10189_2010,NA,NA,NA,0.72350715,NA,801,Middle Santa Ana,Urban,33.95788,-117.30685,TRUE
5548,SMC10198,SMC10198_2012,NA,NA,0.4234989,0.77762402,NA,907,Mission Bay and San Diego River,Urban,32.82185,-116.97619,TRUE
5549,SMC10685,SMC10685_2010,NA,NA,0.82021357,0.63399781,NA,801,Middle Santa Ana,Urban,34.01879,-117.36873,TRUE
5550,SMC10756,SMC10756_2013,NA,NA,0.56882046,0.90586593,NA,403,Santa Clara,Agricultural,34.42358,-118.93024,TRUE
5551,SMC11181,SMC11181_2011,NA,NA,0.51336566,0.78345175,NA,801,Middle Santa Ana,Urban,33.88882,-117.50296,TRUE
5552,SMC11343,SMC11343_2012,NA,NA,0.85564589,0.75394247,NA,402,Ventura,Urban,34.3728,-119.30859,TRUE
5553,SMC11384,SMC11384_2011,NA,NA,1.17230173,NA,NA,404,Santa Monica Bay,Open,34.09552,-118.66521,TRUE
5555,SMC11581,SMC11581_2009,NA,NA,0.56514029,0.53666076,NA,801,Middle Santa Ana,Agricultural,33.95246,-117.60611,TRUE
5557,SMC11581,SMC11581_2015,NA,NA,0.50605819,NA,NA,801,Middle Santa Ana,Agricultural,33.95246,-117.60611,TRUE
5559,SMC11581,SMC11581_2016,NA,NA,0.59758326,0.61027051,NA,801,Middle Santa Ana,Agricultural,33.95246,-117.60611,TRUE
5561,SMC11581,SMC11581_2017,NA,NA,0.62545093,0.64070927,NA,801,Middle Santa Ana,Agricultural,33.95246,-117.60611,TRUE
5563,SMC11581,SMC11581_2018,NA,NA,0.38624625,NA,NA,801,Middle Santa Ana,Agricultural,33.95246,-117.60611,TRUE
5565,SMC11581,SMC11581_2019,NA,NA,0.33756052,NA,NA,801,Middle Santa Ana,Agricultural,33.95246,-117.60611,TRUE
5566,SMC11593,SMC11593_2012,NA,NA,0.92414146,0.69801618,NA,902,Northern San Diego,Agricultural,33.4646,-117.27796,TRUE
5567,SMC11727,SMC11727_2010,NA,NA,0.9686956,0.76007472,NA,402,Ventura,Agricultural,34.47857,-119.29339,TRUE
5568,SMC12246,SMC12246_2013,NA,NA,0.41763946,0.89563528,NA,907,Mission Bay and San Diego River,Urban,32.83982,-117.04284,TRUE
5569,SMC12814,SMC12814_2011,NA,NA,0.85028143,NA,NA,404,Santa Monica Bay,Open,34.04892,-118.84641,TRUE
5570,SMC12862,SMC12862_2011,NA,NA,0.3827088,0.74015491,NA,405,San Gabriel,Urban,33.92148,-118.11149,TRUE
5571,SMC12862,SMC12862_2019,NA,NA,NA,0.52683446,NA,405,San Gabriel,Urban,33.92148,-118.11149,TRUE
5572,SMC13062,SMC13062_2013,NA,NA,0.54960926,1.02432413,NA,906,Mission Bay and San Diego River,Urban,32.7755,-117.19557,TRUE
5573,SMC13187,SMC13187_2013,NA,NA,0.54327308,0.6542021,0,801,Lower Santa Ana,Urban,33.67808,-117.80245,TRUE
5574,SMC13214,SMC13214_2013,NA,NA,0.45460791,0.48659687,0.0045,801,Lower Santa Ana,Urban,33.80453,-117.87242,TRUE
5575,SMC13391,SMC13391_2012,NA,NA,0.93547004,0.51233872,NA,402,Ventura,Urban,34.41791,-119.26998,TRUE
5576,SMC13391,SMC13391_2012,NA,NA,0.93547004,0.51233872,NA,402,Ventura,Urban,34.41791,-119.26998,TRUE
5577,SMC13402,SMC13402_2013,NA,NA,0.94370394,0.63929686,NA,911,Southern San Diego,Open,32.81507,-116.56542,TRUE
5578,SMC13599,SMC13599_2012,NA,NA,0.96463994,0.90569524,NA,402,Ventura,Open,34.49889,-119.34172,TRUE
